0.5768727142, 320 
0.2095582549, 321 
0.9912991521, 322 
0.5238259529, 323 
0.6608576434, 324 
0.7223943150, 325 
0.1939968782, 326 
0.4335132692, 327 
0.4265317760, 328 
0.9222626013, 329 
0.8444605288, 330 
0.6118622654, 331 
0.0682895228, 332 
0.6244438818, 333 
0.4630553309, 334 
0.2448078124, 335 
0.6291689583, 336 
0.6600829027, 337 
0.6537423855, 338 
0.7171154930, 339 
0.1914319068, 340 
0.6437202558, 341 
0.5303052500, 342 
0.2736518521, 343 
0.6853882693, 344 
0.9999600719, 345 
0.7666144922, 346 
0.3616722709, 347 
0.5565074164, 348 
0.5322563258, 349 
0.1388393641, 350 
0.2961194600, 351 
0.6378344378, 352 
0.1924056372, 353 
0.1380797807, 354 
0.5110678744, 355 
0.3722262532, 356 
0.1690073824, 357 
0.9372273716, 358 
0.5042664231, 359 
0.7972039966, 360 
0.3701149028, 361 
0.4516617203, 362 
0.2332094275, 363 
0.2826456924, 364 
0.5784641219, 365 
0.7048296800, 366 
0.2937337978, 367 
0.4161911009, 368 
0.8203646489, 369 
0.6072074239, 370 
0.1792651893, 371 
0.0654245576, 372 
0.5185072086, 373 
0.3355911426, 374 
0.7570498741, 375 
0.2879940465, 376 
0.5932478152, 377 
0.9344848126, 378 
0.0895626375, 379 
0.6947981160, 380 
0.1384285039, 381 
0.8303681926, 382 
0.8148473452, 383 
0.3439581663, 384 
0.3819759678, 385 
0.0720150003, 386 
0.8801990959, 387 
0.0453647799, 388 
0.8706798204, 389 
0.7503787281, 390 
0.2398688952, 391 
0.7505245113, 392 
0.5795684291, 393 
0.5138131519, 394 
0.7631887367, 395 
0.9050676275, 396 
0.6446630316, 397 
0.1340346635, 398 
0.3733111826, 399 
0.1781569822, 400 
0.1067612937, 401 
0.9776133469, 402 
0.5807413609, 403 
0.7059711844, 404 
0.8352263379, 405 
0.1125094930, 406 
0.5799861459, 407 
0.2571858212, 408 
0.8490073187, 409 
0.2287425527, 410 
0.0503129745, 411 
0.8975290691, 412 
0.0772333625, 413 
0.9217340324, 414 
0.9678836705, 415 
0.0460985568, 416 
0.2690424899, 417 
0.7487359347, 418 
0.8420221454, 419 
0.1087348776, 420 
0.8500583360, 421 
0.2594857186, 422 
0.7248801656, 423 
0.9733965627, 424 
0.4168785339, 425 
0.3514889524, 426 
0.6112761229, 427 
0.0833402476, 428 
0.1866367730, 429 
0.8341665947, 430 
0.1709593023, 431 
0.4261126016, 432 
0.4992618324, 433 
0.6591536134, 434 
0.3097303820, 435 
0.0591566821, 436 
0.3440864713, 437 
0.1674680054, 438 
0.9920380888, 439 
0.5708115838, 440 
0.3238257946, 441 
0.3110829597, 442 
0.0896233954, 443 
0.4082858605, 444 
0.6771254734, 445 
0.1843400819, 446 
0.9962345583, 447 
0.3851993034, 448 
0.1335884736, 449 
0.5476089938, 450 
0.6479767765, 451 
0.8560868052, 452 
0.3263049497, 453 
0.9403653194, 454 
0.6284700389, 455 
0.0547054613, 456 
0.1287674134, 457 
0.6554787023, 458 
0.6950323499, 459 
0.4733737841, 460 
0.4864069867, 461 
0.2773615139, 462 
0.6457708452, 463 
0.8216882301, 464 
0.0425162180, 465 
0.4647607618, 466 
0.9441406967, 467 
0.8988397936, 468 
0.3846772277, 469 
0.7924537479, 470 
0.4901037555, 471 
0.8580237808, 472 
0.9183054862, 473 
0.5235037118, 474 
0.5429382470, 475 
0.8292133233, 476 
0.2085634093, 477 
0.7305207734, 478 
0.9810879074, 479 
0.5942559246, 480 
0.3898395603, 481 
0.8259154476, 482 
0.4862813050, 483 
0.2656402151, 484 
0.5297411998, 485 
0.0884079011, 486 
0.2265566206, 487 
0.8254064326, 488 
0.4001477657, 489 
0.5086062510, 490 
0.8733478060, 491 
0.6920496860, 492 
0.3378644284, 493 
0.0898452138, 494 
0.0172379229, 495 
0.4737592764, 496 
0.4144224882, 497 
0.5457655945, 498 
0.5584632108, 499 
0.4435517929, 500 
0.4342074975, 501 
0.9051785762, 502 
0.8072047042, 503 
0.9098006058, 504 
0.5813367040, 505 
0.0460775017, 506 
0.1418517372, 507 
0.7098434886, 508 
0.1340615142, 509 
0.8450771661, 510 
0.8893607834, 511 
0.5251250336, 512 
0.9649266784, 513 
0.4878853225, 514 
0.6709083292, 515 
0.9323321332, 516 
0.7227561489, 517 
0.4630666297, 518 
0.9305812272, 519 
0.9583373400, 520 
0.9477011287, 521 
0.3345359525, 522 
0.4157918595, 523 
0.0517899811, 524 
0.7807994661, 525 
0.8786160880, 526 
0.5788365823, 527 
0.9540319899, 528 
0.3623182507, 529 
0.2065957643, 530 
0.1950877898, 531 
0.2507278612, 532 
0.8852752072, 533 
0.3622226937, 534 
0.6692155904, 535 
0.2652385461, 536 
0.5550074797, 537 
0.2705082684, 538 
0.5786637800, 539 
0.8456088530, 540 
0.8006980200, 541 
0.2646118766, 542 
0.7943620516, 543 
0.9413999105, 544 
0.2177287455, 545 
0.7869403150, 546 
0.8102711157, 547 
0.9582951362, 548 
0.6465465100, 549 
0.5153087332, 550 
0.6319729317, 551 
0.4090298678, 552 
0.5288372693, 553 
0.3782297437, 554 
0.4319778405, 555 
0.3357493338, 556 
0.7169829555, 557 
0.7348898993, 558 
0.5795073371, 559 
0.8731946817, 560 
0.1652229287, 561 
0.0421076068, 562 
0.1986407198, 563 
0.9283710532, 564 
0.6966050707, 565 
0.9091980690, 566 
0.7529826161, 567 
0.7860873460, 568 
0.8777464588, 569 
0.4801878157, 570 
0.3130484818, 571 
0.4855261139, 572 
0.1687504100, 573 
0.2490678516, 574 
0.5123046880, 575 
0.3225250149, 576 
0.2110374901, 577 
0.7651801663, 578 
0.3729977767, 579 
0.8494428720, 580 
0.7100153046, 581 
0.1218587095, 582 
0.1797862975, 583 
0.3275182409, 584 
0.9286270516, 585 
0.8516755777, 586 
0.6220919442, 587 
0.3262845272, 588 
0.0669334138, 589 
0.6066457060, 590 
0.4940005030, 591 
0.1758561160, 592 
0.7252798480, 593 
0.9582908573, 594 
0.1090859175, 595 
0.8611896496, 596 
0.6179199018, 597 
0.2835156546, 598 
0.8574964082, 599 
0.6266860353, 600 
0.3063028947, 601 
0.6834151325, 602 
0.9979487131, 603 
0.4094584983, 604 
0.5207719508, 605 
0.5876380397, 606 
0.7909611561, 607 
0.6028382256, 608 
0.6950569210, 609 
0.7118213691, 610 
0.4136374664, 611 
0.9444083464, 612 
0.0253029023, 613 
0.9585632705, 614 
0.3304425777, 615 
0.0263821720, 616 
0.6143011976, 617 
0.0556335484, 618 
0.8399302524, 619 
0.5226494809, 620 
0.9762699928, 621 
0.5646516617, 622 
0.9411115164, 623 
0.6379008523, 624 
0.7450933197, 625 
0.2314993362, 626 
0.2015540593, 627 
0.3370076998, 628 
0.1980963320, 629 
0.7739824862, 630 
0.2679644614, 631 
0.8093701878, 632 
0.3294688715, 633 
0.9155814396, 634 
0.1322934502, 635 
0.9820369729, 636 
0.6966035037, 637 
0.7661271812, 638 
0.4113956200, 639 
0.7291892319, 640 
0.6010988996, 641 
0.4601128701, 642 
0.2237176924, 643 
0.0509690952, 644 
0.2526101571, 645 
0.9761164396, 646 
0.9172736385, 647 
0.3958264783, 648 
0.0887878272, 649 
0.6385236854, 650 
0.8461813621, 651 
0.2765966610, 652 
0.8783975637, 653 
0.4162702447, 654 
0.1381481653, 655 
0.7490273166, 656 
0.4433216181, 657 
0.0559597283, 658 
0.2254068200, 659 
0.7684550129, 660 
0.5223105979, 661 
0.7687201013, 662 
0.2273975290, 663 
0.8427159870, 664 
0.7164790353, 665 
0.3949257784, 666 
0.4120465392, 667 
0.8561164888, 668 
0.6571276716, 669 
0.5442667970, 670 
0.4898253364, 671 
0.9777718931, 672 
0.8981475846, 673 
0.8650478788, 674 
0.1020940552, 675 
0.0945794569, 676 
0.2374543257, 677 
0.2183127583, 678 
0.4759338506, 679 
0.7579380986, 680 
0.4764712303, 681 
0.2994663199, 682 
0.2735081327, 683 
0.5318017862, 684 
0.4419192030, 685 
0.6946478048, 686 
0.4512752412, 687 
0.3633576504, 688 
0.6382615486, 689 
0.9117802034, 690 
0.9039572803, 691 
0.0060533192, 692 
0.4014142406, 693 
0.0380081413, 694 
0.6745381662, 695 
0.9938642308, 696 
0.2397078844, 697 
0.6900293971, 698 
0.3483036196, 699 
0.5268004764, 700 
0.4682609358, 701 
0.9675670520, 702 
0.8856732715, 703 
0.5619113787, 704 
0.6248222328, 705 
0.4393688395, 706 
0.3956136108, 707 
0.0478145557, 708 
0.8304830959, 709 
0.3215623687, 710 
0.5768641174, 711 
0.5595426142, 712 
0.5310340851, 713 
0.9684597531, 714 
0.1510993601, 715 
0.2535050300, 716 
0.6579465071, 717 
0.1153659777, 718 
0.2388611865, 719 
0.1346160551, 720 
0.6094626998, 721 
0.0052481047, 722 
0.8050320181, 723 
0.3447678004, 724 
0.9259001780, 725 
0.4321015653, 726 
0.3420758053, 727 
0.7511708887, 728 
0.1928758878, 729 
0.0118183950, 730 
0.1537054293, 731 
0.3115268944, 732 
0.2036503337, 733 
0.0045703799, 734 
0.3689403477, 735 
0.5624056795, 736 
0.0465119882, 737 
0.7782914044, 738 
0.6134504586, 739 
0.6035329515, 740 
0.6206013010, 741 
0.9265923709, 742 
0.4677508598, 743 
0.6782420866, 744 
0.3679152786, 745 
0.0612371611, 746 
0.7593376401, 747 
0.6415362902, 748 
0.5736280059, 749 
0.5610995378, 750 
0.8752471469, 751 
0.3487639314, 752 
0.5552318370, 753 
0.5948853594, 754 
0.4426795986, 755 
0.7771097470, 756 
0.1614727076, 757 
0.7486541313, 758 
0.8144110948, 759 
0.7632913198, 760 
0.1674177007, 761 
0.8879975467, 762 
0.7340128300, 763 
0.1475450925, 764 
0.6895120928, 765 
0.5790137769, 766 
0.3997141548, 767 
0.7788264665, 768 
0.2150754161, 769 
0.5272325188, 770 
0.3125000960, 771 
0.0039291387, 772 
0.0117533221, 773 
0.0531810622, 774 
0.3505784258, 775 
0.7173207725, 776 
0.4891917250, 777 
0.3247218247, 778 
0.3952447694, 779 
0.9308743547, 780 
0.7176500484, 781 
0.4550326153, 782 
0.5355686095, 783 
0.9356792706, 784 
0.4860047604, 785 
0.6442905168, 786 
0.6666419217, 787 
0.9488858867, 788 
0.5937116050, 789 
0.0120308928, 790 
0.4858366750, 791 
0.9388348784, 792 
0.1466056949, 793 
0.5803066601, 794 
0.6293897344, 795 
0.8698923918, 796 
0.9282899699, 797 
0.8305436519, 798 
0.9135088203, 799 
0.6848111059, 800 
0.1721938069, 801 
0.1887416810, 802 
0.6165921531, 803 
0.8620355602, 804 
0.1493752136, 805 
0.3017809347, 806 
0.4770634376, 807 
0.3070028793, 808 
0.8183215165, 809 
0.1892152972, 810 
0.3479647451, 811 
0.0637378462, 812 
0.2408545765, 813 
0.8041120760, 814 
0.3305615525, 815 
0.1803202124, 816 
0.9278777810, 817 
0.6894867829, 818 
0.2916591510, 819 
0.8237947819, 820 
0.2096362263, 821 
0.1333576208, 822 
0.5089373129, 823 
0.9504534136, 824 
0.7117864286, 825 
0.1537806711, 826 
0.8277548560, 827 
0.8320527344, 828 
0.3430127800, 829 
0.8194318602, 830 
0.3644121136, 831 
0.9310100719, 832 
0.2779267489, 833 
0.2154491207, 834 
0.0712537745, 835 
0.7328501143, 836 
0.3729737432, 837 
0.6744944744, 838 
0.1310602739, 839 
0.6984621688, 840 
0.6983495510, 841 
0.3891475763, 842 
0.4989510331, 843 
0.3270094153, 844 
0.1024927176, 845 
0.4397647731, 846 
0.2072903808, 847 
0.0361720808, 848 
0.7485756543, 849 
0.1140588839, 850 
0.5859381281, 851 
0.0482261437, 852 
0.4210687076, 853 
0.4578543241, 854 
0.3498235392, 855 
0.0668636863, 856 
0.9952389353, 857 
0.4432555729, 858 
0.2185534312, 859 
0.3665087459, 860 
0.3631117918, 861 
0.9329539370, 862 
0.7341596591, 863 
0.2751656962, 864 
0.1342843515, 865 
0.7639643845, 866 
0.5346211250, 867 
0.4829485990, 868 
0.5739889384, 869 
0.7069087624, 870 
0.6497959051, 871 
0.5744880050, 872 
0.2699522146, 873 
0.8834495384, 874 
0.7395535213, 875 
0.2212164857, 876 
0.1177668162, 877 
0.9202907113, 878 
0.7316974783, 879 
0.7422875575, 880 
0.7342340785, 881 
0.4367443985, 882 
0.7082007089, 883 
0.4657086836, 884 
0.7476950620, 885 
0.7635352194, 886 
0.5725293848, 887 
0.0386418749, 888 
0.8579945331, 889 
0.6290783665, 890 
0.1898345927, 891 
0.7321408537, 892 
0.2771149756, 893 
0.6870193476, 894 
0.7025776351, 895 
0.5744718927, 896 
0.0567209704, 897 
0.8469075427, 898 
0.8523448326, 899 
0.3609221844, 900 
0.0354483218, 901 
0.3514576490, 902 
0.1691822859, 903 
0.8137192195, 904 
0.9393970547, 905 
0.3459079120, 906 
0.5320520374, 907 
0.8896186396, 908 
0.5878576808, 909 
0.7115096053, 910 
0.3324984855, 911 
0.3483941109, 912 
0.6585212067, 913 
0.6981650634, 914 
0.5044812594, 915 
0.9998806568, 916 
0.3583552943, 917 
0.0359230081, 918 
0.5717511579, 919 
0.6781865921, 920 
0.4347379989, 921 
0.1157521198, 922 
0.0875850758, 923 
0.7361912000, 924 
0.0363095512, 925 
0.4015816733, 926 
0.8491778108, 927 
0.2031939421, 928 
0.8358255620, 929 
0.7359741369, 930 
0.0940972124, 931 
0.2744470379, 932 
0.2486282336, 933 
0.1732791956, 934 
0.7629391390, 935 
0.9412241196, 936 
0.5287140914, 937 
0.8410553741, 938 
0.4717672324, 939 
0.9753712271, 940 
0.6100475603, 941 
0.7483714828, 942 
0.0840309046, 943 
0.7623394397, 944 
0.9948853743, 945 
0.3301354920, 946 
0.7321376474, 947 
0.9694279146, 948 
0.1089718475, 949 
0.2310567971, 950 
0.7863886614, 951 
0.9294447584, 952 
0.4243194550, 953 
0.5601812435, 954 
0.3950723331, 955 
0.9996736629, 956 
0.2332976831, 957 
0.9808856335, 958 
0.5858920784, 959 
0.5117435720, 960 
0.6648909710, 961 
0.1550801429, 962 
0.1310168407, 963 
0.9524765541, 964 
0.0184763249, 965 
0.3723244831, 966 
0.9621209120, 967 
0.1448644342, 968 
0.3191156761, 969 
0.8464135502, 970 
0.0322630114, 971 
0.2165473835, 972 
0.1645277876, 973 
0.0197324795, 974 
0.5178012165, 975 
0.3877780683, 976 
0.7682621784, 977 
0.1018876487, 978 
0.3353079682, 979 
0.3064231831, 980 
0.5136723522, 981 
0.2821201832, 982 
0.1280552568, 983 
0.6690792271, 984 
0.3052904974, 985 
0.1051323915, 986 
0.3575938661, 987 
0.3093760354, 988 
0.6819839798, 989 
0.9344041995, 990 
0.2160990236, 991 
0.4517700326, 992 
0.6460915761, 993 
0.9758927727, 994 
0.3042665399, 995 
0.2001496335, 996 
0.3640186317, 997 
0.1467978536, 998 
0.2752277654, 999 
0.3731552154, 1000 
0.5481760291, 1001 
0.3686898615, 1002 
0.4535691972, 1003 
0.3946848992, 1004 
0.9470511279, 1005 
0.6210272637, 1006 
0.5877632100, 1007 
0.4329604007, 1008 
0.0317749214, 1009 
0.1681357676, 1010 
0.6788869341, 1011 
0.7211742163, 1012 
0.7656967733, 1013 
0.2029089923, 1014 
0.2520689052, 1015 
0.0744025111, 1016 
0.7898412034, 1017 
0.5763447577, 1018 
0.3080507294, 1019 
0.0552248107, 1020 
0.8703637186, 1021 
0.6828351339, 1022 
0.0656995429, 1023 
0.8815521330, 1024 
0.2644936022, 1025 
0.6931406375, 1026 
0.3742591383, 1027 
0.6211342629, 1028 
0.2981707222, 1029 
0.5291660655, 1030 
0.1760738439, 1031 
0.7469728269, 1032 
0.0173206432, 1033 
0.6611067177, 1034 
0.3012597685, 1035 
0.8801169425, 1036 
0.5678185040, 1037 
0.9764330937, 1038 
0.4370560938, 1039 
0.5575517320, 1040 
0.7787561297, 1041 
0.0352604028, 1042 
0.4806471643, 1043 
0.2378965156, 1044 
0.9936734673, 1045 
0.3917563912, 1046 
0.0111161110, 1047 
0.0981473825, 1048 
0.3023039364, 1049 
0.1823360147, 1050 
0.8375289053, 1051 
0.5330521161, 1052 
0.6977728591, 1053 
0.6239818452, 1054 
0.6606877492, 1055 
0.0080623860, 1056 
0.2599754807, 1057 
0.3980501181, 1058 
0.7791973354, 1059 
0.0832604254, 1060 
0.3151100528, 1061 
0.3542145282, 1062 
0.6663865782, 1063 
0.6417311750, 1064 
0.9634849792, 1065 
0.2853808895, 1066 
0.3994304248, 1067 
0.9191100516, 1068 
0.4067443326, 1069 
0.3382326223, 1070 
0.4040393954, 1071 
0.6099791535, 1072 
0.2788593278, 1073 
0.2448180812, 1074 
0.9586742746, 1075 
0.2778951922, 1076 
0.0659537779, 1077 
0.0750998345, 1078 
0.6220660034, 1079 
0.2111438760, 1080 
0.7086737956, 1081 
0.3947853752, 1082 
0.1455495349, 1083 
0.3583421694, 1084 
0.4194533928, 1085 
0.4791197783, 1086 
0.1664059679, 1087 
0.7538471179, 1088 
0.1570185766, 1089 
0.7791598059, 1090 
0.2504285339, 1091 
0.0542332963, 1092 
0.7577880825, 1093 
0.5746829243, 1094 
0.9497270724, 1095 
0.2603422613, 1096 
0.9051036814, 1097 
0.9217783136, 1098 
0.3177713496, 1099 
0.7355354090, 1100 
0.7845603178, 1101 
0.6946830439, 1102 
0.6598417274, 1103 
0.7914570998, 1104 
0.0348602310, 1105 
0.6416871065, 1106 
0.2568744391, 1107 
0.3587141266, 1108 
0.8988385105, 1109 
0.2335083262, 1110 
0.4250038363, 1111 
0.6536967958, 1112 
0.8107978007, 1113 
0.9124560500, 1114 
0.7035440252, 1115 
0.6288579981, 1116 
0.0226391524, 1117 
0.5892460096, 1118 
0.8109002481, 1119 
0.8005193267, 1120 
0.5130022065, 1121 
0.1919383831, 1122 
0.3687112234, 1123 
0.4859149632, 1124 
0.9245927750, 1125 
0.8782364577, 1126 
0.8693017447, 1127 
0.6064351659, 1128 
0.7559611322, 1129 
0.3319483924, 1130 
0.3944839585, 1131 
0.5546018515, 1132 
0.7734838528, 1133 
0.6991843208, 1134 
0.8446951713, 1135 
0.5869097101, 1136 
0.7276693482, 1137 
0.4876385602, 1138 
0.8949175826, 1139 
0.3064820229, 1140 
0.8771113646, 1141 
0.4403093128, 1142 
0.6144508742, 1143 
0.1087134080, 1144 
0.5441024666, 1145 
0.7685653290, 1146 
0.6344685856, 1147 
0.5420948047, 1148 
0.8531074316, 1149 
0.5954895503, 1150 
0.5770650126, 1151 
0.7520154905, 1152 
0.3969806122, 1153 
0.0545865351, 1154 
0.2769515708, 1155 
0.7535800873, 1156 
0.7768584794, 1157 
0.5721667687, 1158 
0.8356196924, 1159 
0.1850569626, 1160 
0.3510585084, 1161 
0.7927077044, 1162 
0.8724138795, 1163 
0.8412907293, 1164 
0.4206774774, 1165 
0.8757652300, 1166 
0.8010525910, 1167 
0.4847588822, 1168 
0.3815635462, 1169 
0.4347195938, 1170 
0.0670193129, 1171 
0.3607307163, 1172 
0.9801116958, 1173 
0.1225791199, 1174 
0.7203841507, 1175 
0.1250617807, 1176 
0.0124648018, 1177 
0.1824124312, 1178 
0.6641986502, 1179 
0.8517149370, 1180 
0.0159068895, 1181 
0.5825172082, 1182 
0.0882455965, 1183 
0.3475295727, 1184 
0.2286189809, 1185 
0.3464145338, 1186 
0.5185178738, 1187 
0.0604295205, 1188 
0.3195767746, 1189 
0.1467743442, 1190 
0.8229180129, 1191 
0.5896336365, 1192 
0.7585913499, 1193 
0.4013378200, 1194 
0.0175843705, 1195 
0.2643920712, 1196 
0.1739720384, 1197 
0.5302783867, 1198 
0.4064802486, 1199 
0.2637492384, 1200 
0.9240691466, 1201 
0.4386054916, 1202 
0.4733990341, 1203 
0.0531125923, 1204 
0.8736128993, 1205 
0.0422664965, 1206 
0.0772277829, 1207 
0.8652535195, 1208 
0.4211370334, 1209 
0.2290818948, 1210 
0.2319260212, 1211 
0.1604222088, 1212 
0.5876410544, 1213 
0.0231619875, 1214 
0.1586003753, 1215 
0.4977240862, 1216 
0.1851654705, 1217 
0.9837752175, 1218 
0.6372152273, 1219 
0.4501485888, 1220 
0.8055677327, 1221 
0.8906650468, 1222 
0.6749894215, 1223 
0.9040792945, 1224 
0.4636970983, 1225 
0.2229662703, 1226 
0.0539309322, 1227 
0.6144344089, 1228 
0.7826588822, 1229 
0.3995996631, 1230 
0.7813139839, 1231 
0.5522015876, 1232 
0.6692125305, 1233 
0.9968422090, 1234 
0.7554914967, 1235 
0.8124134501, 1236 
0.7832477309, 1237 
0.8291725912, 1238 
0.7816376439, 1239 
0.7045624861, 1240 
0.6141234149, 1241 
0.7430510052, 1242 
0.0506387316, 1243 
0.0527284581, 1244 
0.2091045077, 1245 
0.5416206123, 1246 
0.1748351837, 1247 
0.2612889149, 1248 
0.2670426290, 1249 
